County_Name,State_FIPS,County_FIPS,Year,Tree_Loss_Hectares,Carbon_Emissions_Mg_CO2e,Tree_Cover_Extent_Ha
San Miguel,35,047,2017,162.95148999999998,46787.51274,572911.85
San Miguel,35,047,2018,64.82881,16143.76664,572911.85
San Miguel,35,047,2019,77.9579,21491.06189,572911.85
San Miguel,35,047,2020,29.52475,8366.31562,572911.85
Summit,49,043,2010,2324.07674,787252.02193,356281.93
Summit,49,043,2011,7017.20978,2337946.77818,356281.93
Summit,49,043,2012,115.15563,31189.64785,356281.93
Summit,49,043,2013,418.81072,105752.16103,356281.93
Summit,49,043,2014,282.80955,76219.2252,356281.93
Summit,49,043,2015,134.59292,44639.63615,356281.93
Summit,49,043,2016,532.5581,118273.34465,356281.93
Summit,49,043,2017,945.1453,173643.76337,356281.93
Summit,49,043,2018,276.99599,63373.12172,356281.93
Summit,49,043,2019,1973.55967,478316.51184,356281.93
Summit,49,043,2020,4167.74133,586023.30852,356281.93
Sedgwick,20,173,2010,10.17063,2138.2473,92589.21
Sedgwick,20,173,2011,13.15431,3168.27117,92589.21
Sedgwick,20,173,2012,16.48883,3383.56348,92589.21
Sedgwick,20,173,2013,31.33323,2187.19122,92589.21
Sedgwick,20,173,2014,33.09325,1611.2134,92589.21
Sedgwick,20,173,2015,8.151150000000001,596.2141200000001,92589.21
Sedgwick,20,173,2016,13.6258,1492.01867,92589.21
Sedgwick,20,173,2017,10.46771,605.68693,92589.21
Sedgwick,20,173,2018,13.6369,2219.12959,92589.21
Sedgwick,20,173,2019,16.43506,1479.20009,92589.21
Sedgwick,20,173,2020,23.66266,1395.51338,92589.21
Teller,08,119,2010,293.0576,74446.66231,59747.98
Teller,08,119,2011,122.6216,37874.04896,59747.98
Teller,08,119,2012,1740.8892100000005,283321.67365,59747.98
Teller,08,119,2013,253.06009,80062.44159,59747.98
Teller,08,119,2014,403.44372,117038.88996,59747.98
Teller,08,119,2015,145.00004,51002.66029,59747.98
Teller,08,119,2016,100.30319,34696.65589,59747.98
Teller,08,119,2017,322.05677,113982.21071,59747.98
Teller,08,119,2018,36.629270000000005,7401.390899999999,59747.98
Teller,08,119,2019,194.57745,62754.06906,59747.98
Teller,08,119,2020,119.55266,38048.02972,59747.98
Weld,08,123,2010,15.26796,999.53527,459414.7
Weld,08,123,2011,4.46293,132.9573,459414.7
Weld,08,123,2012,3.11232,201.58207,459414.7
Weld,08,123,2013,4.28677,11.30713,459414.7
Weld,08,123,2014,1.35063,0.0,459414.7
Weld,08,123,2015,0.46979,0.0,459414.7
Weld,08,123,2017,0.17617,15.68248,459414.7
Weld,08,123,2018,1.11574,14.86598,459414.7
Weld,08,123,2019,4.11061,0.0,459414.7
Weld,08,123,2020,1.70296,11.96267,459414.7
Litchfield,09,005,2010,221.97812,88190.89725,111597.55
Litchfield,09,005,2011,146.08373,56929.62896,111597.55
Litchfield,09,005,2012,205.90027,82238.79249,111597.55
Litchfield,09,005,2013,156.39892,56159.64146,111597.55
Litchfield,09,005,2014,197.54439,75371.24811,111597.55
Litchfield,09,005,2015,182.6767,73817.62366,111597.55
Litchfield,09,005,2016,305.30636,119906.04956,111597.55
Litchfield,09,005,2017,492.99658,200481.39854,111597.55
Litchfield,09,005,2018,398.31588,161526.03471,111597.55
Litchfield,09,005,2019,396.52945,157943.64797,111597.55
Litchfield,09,005,2020,322.47912,125890.73941,111597.55
Fairfield,45,039,2010,5356.5227,2361138.45861,87719.98
Fairfield,45,039,2011,3148.16868,1395652.8082,87719.98
Fairfield,45,039,2012,3575.4789,1626743.66837,87719.98
Fairfield,45,039,2013,3723.80356,1634850.82709,87719.98
Fairfield,45,039,2014,4073.4442,1814913.38329,87719.98
Fairfield,45,039,2015,4767.3052,1874541.31609,87719.98
Fairfield,45,039,2016,6375.85621,2501499.7746200003,87719.98
Fairfield,45,039,2017,7679.85064,3204316.12643,87719.98
Fairfield,45,039,2018,6152.5402300000005,2792118.4103,87719.98
Fairfield,45,039,2019,4133.76886,2088239.51352,87719.98
Fairfield,45,039,2020,3986.59201,1993805.54868,87719.98
Hartford,09,003,2010,227.85605,86908.60143000001,93107.39
Hartford,09,003,2011,120.43984,46527.74193,93107.39
Hartford,09,003,2012,199.73421,77077.00507000001,93107.39
Hartford,09,003,2013,142.39562,46634.42587,93107.39
Hartford,09,003,2014,275.97436,98376.61704,93107.39
Hartford,09,003,2015,184.57838,72645.91939,93107.39
Hartford,09,003,2016,313.14359,118843.32532,93107.39
Hartford,09,003,2017,448.79689,170114.43413,93107.39
Hartford,09,003,2018,377.28213,141615.63363,93107.39
Hartford,09,003,2019,473.11536,182777.16381,93107.39
Hartford,09,003,2020,397.22098,141748.70307,93107.39
Kent,48,263,2010,74.39013,730.20817,77451.22
Kent,48,263,2011,651.0754,2520.08496,77451.22
Kent,48,263,2012,32.60229,285.66078,77451.22
Kent,48,263,2013,13.97241,0.0,77451.22
Kent,48,263,2014,2.26405,0.0,77451.22
Kent,48,263,2015,0.77624,0.0,77451.22
Kent,48,263,2016,7.05089,0.0,77451.22
Kent,48,263,2017,4.13997,0.0,77451.22
Kent,48,263,2018,0.19406,0.0,77451.22
Kent,48,263,2019,0.45281,0.0,77451.22
Kent,48,263,2020,2.91092,13.67584,77451.22
New Haven,09,009,2010,156.79933,59568.76168,135890.93
New Haven,09,009,2011,93.75461,35334.51717,135890.93
New Haven,09,009,2012,131.83977000000002,50237.3671,135890.93
New Haven,09,009,2013,108.90308,39294.40027,135890.93
New Haven,09,009,2014,111.77924,38486.99276,135890.93
New Haven,09,009,2015,110.64049,41041.21569,135890.93
New Haven,09,009,2016,173.56824,63390.67858,135890.93
New Haven,09,009,2017,405.857,149980.78987,135890.93
New Haven,09,009,2018,423.80726,168239.93941,135890.93
New Haven,09,009,2019,219.67369,79008.36549,135890.93
New Haven,09,009,2020,235.82686,84668.04422,135890.93
Windham,50,025,2010,484.56569,199466.15132,91789.62
Windham,50,025,2011,123.06251,51742.61813,91789.62
Windham,50,025,2012,293.81315,124710.19929,91789.62
Windham,50,025,2013,189.00096,77310.88932,91789.62
Windham,50,025,2014,250.92773,101712.69489,91789.62
Windham,50,025,2015,399.75539,174022.03097,91789.62
Windham,50,025,2016,481.45805,204382.76626,91789.62
Windham,50,025,2017,624.63545,272161.43421,91789.62
Windham,50,025,2018,513.5514900000001,232810.98803,91789.62
Windham,50,025,2019,424.05148,185696.75159,91789.62
Windham,50,025,2020,426.53759,186974.86107,91789.62
New Castle,10,003,2010,25.11207,9021.83644,66039.99
New Castle,10,003,2011,9.14797,3459.02279,66039.99
New Castle,10,003,2012,52.13744,21294.86111,66039.99
New Castle,10,003,2013,17.51866,3089.59327,66039.99
New Castle,10,003,2014,11.18085,1821.01972,66039.99
New Castle,10,003,2015,24.275,4558.91689,66039.99
New Castle,10,003,2016,94.5888,24448.8176,66039.99
New Castle,10,003,2017,40.65764,8766.82336,66039.99
New Castle,10,003,2018,47.47377,10435.52451,66039.99
New Castle,10,003,2019,47.05524,14638.24497,66039.99
New Castle,10,003,2020,60.98646,20756.14597,66039.99
Middlesex,51,119,2010,460.90481,195842.27307,52696.67
Middlesex,51,119,2011,665.2918,306848.76817,52696.67
Middlesex,51,119,2012,391.07259,184121.74977,52696.67
Middlesex,51,119,2013,543.14624,220340.66004,52696.67
Middlesex,51,119,2014,701.18118,289816.19802,52696.67
Middlesex,51,119,2015,677.94432,301650.20264,52696.67
Middlesex,51,119,2016,1167.19567,510670.3262,52696.67
Middlesex,51,119,2017,1022.54321,393343.54303,52696.67
Middlesex,51,119,2018,872.78108,375470.44305,52696.67
Middlesex,51,119,2019,726.30374,363676.41757,52696.67
Middlesex,51,119,2020,691.14432,364058.70769,52696.67
New London,09,011,2010,216.44596,77949.13366,103329.81
New London,09,011,2011,102.80607,38850.07848,103329.81
New London,09,011,2012,166.59884,61930.63885,103329.81
New London,09,011,2013,119.9212,40463.50023,103329.81
New London,09,011,2014,191.66647,65618.84418,103329.81
New London,09,011,2015,276.493,101717.91831,103329.81
New London,09,011,2016,724.42549,262904.55482,103329.81
New London,09,011,2017,471.21368,175342.98906,103329.81
New London,09,011,2018,245.48982,84088.19818,103329.81
New London,09,011,2019,334.81124,117938.22881,103329.81
New London,09,011,2020,281.79466,104677.34017,103329.81
District of Columbia,11,001,2010,18.41552,5684.89036,13593.92
District of Columbia,11,001,2011,6.93571,2447.85023,13593.92
District of Columbia,11,001,2012,14.17038,3746.34924,13593.92
District of Columbia,11,001,2013,18.89384,5440.71691,13593.92
District of Columbia,11,001,2014,28.16139,9040.75216,13593.92
District of Columbia,11,001,2015,7.35425,1324.34445,13593.92
District of Columbia,11,001,2016,22.42149,6670.22056,13593.92
District of Columbia,11,001,2017,15.60536,3660.39439,13593.92
District of Columbia,11,001,2018,5.85948,1472.0421,13593.92
District of Columbia,11,001,2019,13.63227,4629.54558,13593.92
District of Columbia,11,001,2020,14.76829,4239.78975,13593.92
Tolland,09,013,2010,158.99211,57098.74072,56610.92
Tolland,09,013,2011,67.25037999999999,24536.82321,56610.92
Tolland,09,013,2012,127.12454,46168.10225,56610.92
Tolland,09,013,2013,139.51428,45328.31411,56610.92
Tolland,09,013,2014,201.86639,68674.91676,56610.92
Tolland,09,013,2015,126.89403,46488.92134,56610.92
Tolland,09,013,2016,271.42184,105131.68321,56610.92
Tolland,09,013,2017,349.04503,131914.0539,56610.92
Tolland,09,013,2018,198.86981,76350.48876,56610.92
Tolland,09,013,2019,146.77525,53779.11347,56610.92
Tolland,09,013,2020,307.95719,119468.44316,56610.92
Sussex,51,183,2010,3696.7308,1565070.87533,87487.29
Sussex,51,183,2011,3239.18462,1424276.053,87487.29
Sussex,51,183,2012,3311.2888000000003,1423287.07802,87487.29
Sussex,51,183,2013,5645.39894,2359306.04328,87487.29
Sussex,51,183,2014,5209.18717,1966075.31876,87487.29
Sussex,51,183,2015,5327.60872,2096412.59328,87487.29
Sussex,51,183,2016,5399.7129,2212862.16325,87487.29
Sussex,51,183,2017,5949.95563,2314055.39273,87487.29
Sussex,51,183,2018,5041.10898,2139884.96987,87487.29
Sussex,51,183,2019,4801.85419,2095152.64669,87487.29
Sussex,51,183,2020,4258.10454,1841592.06059,87487.29
Alachua,12,001,2010,2825.79638,924999.26226,113722.92
Alachua,12,001,2011,2855.86019,968733.80126,113722.92
Alachua,12,001,2012,4507.01576,1383792.73676,113722.92
Alachua,12,001,2013,3120.65039,770911.0929,113722.92
Alachua,12,001,2014,3833.9765,829017.62518,113722.92
Alachua,12,001,2015,3409.04775,873099.3393799999,113722.92
Alachua,12,001,2016,4751.89793,1217670.69628,113722.92
Alachua,12,001,2017,4425.63498,1137035.11222,113722.92
Alachua,12,001,2018,3930.62459,1102231.33134,113722.92
Alachua,12,001,2019,3977.90615,1183774.9832,113722.92
Alachua,12,001,2020,4327.91077,1408637.92956,113722.92
Bay,26,017,2010,25.61232,7397.30141,71476.25
Bay,26,017,2011,20.92708,6019.40697,71476.25
Bay,26,017,2012,32.794180000000004,9420.81532,71476.25
Bay,26,017,2013,42.66383,9754.95681,71476.25
Bay,26,017,2014,57.09204,16320.27752,71476.25
Bay,26,017,2015,82.95212000000001,24527.88247,71476.25
Bay,26,017,2016,70.68970999999999,19530.44671,71476.25
Bay,26,017,2017,186.77651,56439.39088,71476.25
Bay,26,017,2018,146.81294,42820.73069,71476.25
Bay,26,017,2019,44.19624,13804.74348,71476.25
Bay,26,017,2020,122.73436,27641.199320000003,71476.25
Brevard,12,009,2010,583.82863,133716.92226,208955.07
Brevard,12,009,2011,624.79048,139072.28678,208955.07
Brevard,12,009,2012,849.61663,199065.6117,208955.07
Brevard,12,009,2013,1303.83615,235632.12533,208955.07
Brevard,12,009,2014,515.07758,91541.45288,208955.07
Brevard,12,009,2015,659.57599,132147.83206,208955.07
Brevard,12,009,2016,879.6754900000001,184375.88211,208955.07
Brevard,12,009,2017,1978.7432,514608.25295,208955.07
Brevard,12,009,2018,682.13257,135308.28051,208955.07
Brevard,12,009,2019,1037.95758,222914.15879,208955.07
Brevard,12,009,2020,726.6876599999999,159551.45752,208955.07
Broward,12,011,2010,42.25346,11625.32363,126041.95
Broward,12,011,2011,56.86538,15180.39325,126041.95
Broward,12,011,2012,69.01175,17029.28069,126041.95
Broward,12,011,2013,46.89255,9243.48393,126041.95
Broward,12,011,2014,333.91258,72401.68933,126041.95
Broward,12,011,2015,40.62857,9152.35121,126041.95
Broward,12,011,2016,283.75481,25902.85708,126041.95
Broward,12,011,2017,215.82668,42518.12987,126041.95
Broward,12,011,2018,252.01055,41752.91328,126041.95
Broward,12,011,2019,300.74097,50065.33923,126041.95
Broward,12,011,2020,165.85296,34253.75411,126041.95
Baker,41,001,2010,1304.29126,493321.26584,414417.49
Baker,41,001,2011,553.67716,201045.32067,414417.49
Baker,41,001,2012,1341.05879,531952.61916,414417.49
Baker,41,001,2013,720.97114,248264.2943,414417.49
Baker,41,001,2014,1210.40132,357595.93204,414417.49
Baker,41,001,2015,6090.334670000001,958943.90711,414417.49
Baker,41,001,2016,12707.24559,1846952.38491,414417.49
Baker,41,001,2017,3924.06257,821907.1314,414417.49
Baker,41,001,2018,1120.31631,379282.39756,414417.49
Baker,41,001,2019,3399.66019,1124235.21169,414417.49
Baker,41,001,2020,2055.47696,450302.45226,414417.49
Collier,12,021,2010,1107.39743,289299.93662,358753.47
Collier,12,021,2011,867.5585100000001,219706.15168,358753.47
Collier,12,021,2012,795.24055,198365.7058,358753.47
Collier,12,021,2013,1003.77678,249185.36464,358753.47
Collier,12,021,2014,658.90578,132229.86206999997,358753.47
Collier,12,021,2015,587.8117,142140.66512,358753.47
Collier,12,021,2016,878.81054,181295.68842,358753.47
Collier,12,021,2017,7159.95078,2927185.40779,358753.47
Collier,12,021,2018,10548.48863,3684132.89767,358753.47
Collier,12,021,2019,1312.21006,266976.65576,358753.47
Collier,12,021,2020,790.7955400000001,181332.44695,358753.47
Charlotte,51,037,2010,3572.31089,1434132.66199,82478.61
Charlotte,51,037,2011,2560.00772,1066751.19181,82478.61
Charlotte,51,037,2012,2873.46922,1151176.83262,82478.61
Charlotte,51,037,2013,3406.0878600000005,1250367.51164,82478.61
Charlotte,51,037,2014,4081.92545,1510012.70745,82478.61
Charlotte,51,037,2015,3973.95469,1494234.23684,82478.61
Charlotte,51,037,2016,4602.05264,1692353.29761,82478.61
Charlotte,51,037,2017,4152.7928600000005,1595170.31887,82478.61
Charlotte,51,037,2018,3952.55842,1491325.6755,82478.61
Charlotte,51,037,2019,3979.82939,1543910.80516,82478.61
Charlotte,51,037,2020,2778.67016,1063583.38117,82478.61
Bradford,42,015,2010,197.83253,66717.78802,113432.4
Bradford,42,015,2011,390.30577,140928.52803,113432.4
Bradford,42,015,2012,348.69928,124647.45568,113432.4
Bradford,42,015,2013,180.77502,60114.40662,113432.4
Bradford,42,015,2014,73.7622,22695.77078,113432.4
Bradford,42,015,2015,66.73174,21682.06829,113432.4
Bradford,42,015,2016,165.33106,47462.8003,113432.4
Bradford,42,015,2017,178.41232,55780.27014,113432.4
Bradford,42,015,2018,344.14677,107120.8211,113432.4
Bradford,42,015,2019,269.75067,87942.80061,113432.4
Bradford,42,015,2020,192.93426,61747.24067,113432.4
DeSoto,28,033,2010,271.97106,102278.99576,57059.32
DeSoto,28,033,2011,123.07249,41099.4096,57059.32
DeSoto,28,033,2012,243.59425,81010.2016,57059.32
DeSoto,28,033,2013,508.16821,145567.63819,57059.32
DeSoto,28,033,2014,412.00587,118677.63604,57059.32
DeSoto,28,033,2015,146.53915,41009.11729,57059.32
DeSoto,28,033,2016,481.1305200000001,172681.799,57059.32
DeSoto,28,033,2017,630.4117,206585.94964,57059.32
DeSoto,28,033,2018,562.62618,172367.79606,57059.32
DeSoto,28,033,2019,284.97976,85646.15565,57059.32
DeSoto,28,033,2020,645.4609800000001,189990.87217,57059.32
Citrus,12,017,2010,488.78451,151897.32824,140357.42
Citrus,12,017,2011,432.60365,146034.41784,140357.42
Citrus,12,017,2012,609.89928,181520.97139,140357.42
Citrus,12,017,2013,360.80976,73042.58628,140357.42
Citrus,12,017,2014,457.47942,103051.87952,140357.42
Citrus,12,017,2015,770.54365,139457.54789000002,140357.42
Citrus,12,017,2016,717.74119,171453.1983,140357.42
Citrus,12,017,2017,1112.52306,243578.12569,140357.42
Citrus,12,017,2018,590.6817599999999,122637.13805,140357.42
Citrus,12,017,2019,609.6924399999999,134995.30617,140357.42
Citrus,12,017,2020,757.0059,187295.68637,140357.42
Dixie,12,029,2010,4146.45181,1280084.41384,138620.37
Dixie,12,029,2011,3451.55408,1052208.83447,138620.37
Dixie,12,029,2012,4928.31264,1381036.62502,138620.37
Dixie,12,029,2013,5679.84064,1297490.95333,138620.37
Dixie,12,029,2014,5167.34347,1052041.73635,138620.37
Dixie,12,029,2015,4795.61488,966083.46128,138620.37
Dixie,12,029,2016,5400.59021,1084134.15182,138620.37
Dixie,12,029,2017,4821.84505,968973.00856,138620.37
Dixie,12,029,2018,3662.00075,727514.30032,138620.37
Dixie,12,029,2019,4132.1261,755540.34827,138620.37
Dixie,12,029,2020,4687.7349,927819.47051,138620.37
Duval,48,131,2010,68.53102,5812.553900000001,163542.0
Duval,48,131,2011,49.85939,2690.46379,163542.0
Duval,48,131,2012,87.28431,6474.8688,163542.0
Duval,48,131,2013,144.0612,624.2945,163542.0
Duval,48,131,2014,266.75812,385.65549,163542.0
Duval,48,131,2015,216.23471,703.70103,163542.0
Duval,48,131,2016,236.97921,232.40602,163542.0
Duval,48,131,2017,230.62774,987.40127,163542.0
Duval,48,131,2018,198.62212,697.5660099999999,163542.0
Duval,48,131,2019,600.89234,2263.73335,163542.0
Duval,48,131,2020,76.87225,221.58766,163542.0
Flagler,12,035,2010,2249.33795,795622.90396,69911.25
Flagler,12,035,2011,3157.70892,1020072.10219,69911.25
Flagler,12,035,2012,1800.19673,588639.03281,69911.25
Flagler,12,035,2013,2639.09138,654919.06796,69911.25
Flagler,12,035,2014,2064.71792,484551.44431,69911.25
Flagler,12,035,2015,2309.60009,576972.55902,69911.25
Flagler,12,035,2016,4102.33132,809499.9314,69911.25
Flagler,12,035,2017,2384.72598,443135.67406,69911.25
Flagler,12,035,2018,1304.24475,254842.4018,69911.25
Flagler,12,035,2019,1713.9734600000002,422633.65045,69911.25
Flagler,12,035,2020,2127.33404,494326.01268,69911.25
Gilchrist,12,041,2010,1677.04945,526134.64808,41713.74
Gilchrist,12,041,2011,1370.96355,455747.31913,41713.74
Gilchrist,12,041,2012,1998.8062,594727.17865,41713.74
Gilchrist,12,041,2013,2107.02247,554287.56899,41713.74
Gilchrist,12,041,2014,3100.47334,712203.26217,41713.74
Gilchrist,12,041,2015,1544.28444,356297.5897,41713.74
Gilchrist,12,041,2016,1703.48139,451950.53587,41713.74
Gilchrist,12,041,2017,1821.65167,391837.92792,41713.74
Gilchrist,12,041,2018,2272.87785,393156.57305,41713.74
Gilchrist,12,041,2019,1749.21605,312586.21653,41713.74
Gilchrist,12,041,2020,1491.15153,366315.49719,41713.74
Glades,12,043,2010,1240.4512,232131.89115,111534.17
Glades,12,043,2011,1628.54376,282698.71104,111534.17
Glades,12,043,2012,1129.73472,196905.27866,111534.17
Glades,12,043,2013,3125.86546,347173.51405,111534.17
Glades,12,043,2014,2021.10904,130723.10446,111534.17
Glades,12,043,2015,1280.43024,81465.04415,111534.17
Glades,12,043,2016,1496.90882,96636.13395,111534.17
Glades,12,043,2017,1112.05036,110906.86165,111534.17
Glades,12,043,2018,1336.16693,103875.22429,111534.17
Glades,12,043,2019,1213.5462,137882.48909,111534.17
Glades,12,043,2020,408.94223,40256.259750000005,111534.17
Gadsden,12,039,2010,2832.31912,1037196.24547,73679.73
Gadsden,12,039,2011,2797.64173,1025577.49129,73679.73
Gadsden,12,039,2012,5418.50849,2001255.27324,73679.73
Gadsden,12,039,2013,4619.46699,1546747.54383,73679.73
Gadsden,12,039,2014,4648.36481,1489526.85826,73679.73
Gadsden,12,039,2015,5931.09613,1811716.74883,73679.73
Gadsden,12,039,2016,4959.33199,1590509.80951,73679.73
Gadsden,12,039,2017,3239.28023,1161074.34557,73679.73
Gadsden,12,039,2018,3945.6494,1576144.6989,73679.73
Gadsden,12,039,2019,3887.58802,1452317.11745,73679.73
Gadsden,12,039,2020,3782.69223,1291765.80423,73679.73
Hamilton,48,193,2010,185.90535,25105.37963,145067.6
Hamilton,48,193,2011,124.1992,18052.70894,145067.6
Hamilton,48,193,2012,312.3341,34895.77551,145067.6
Hamilton,48,193,2013,266.49712,10830.43731,145067.6
Hamilton,48,193,2014,715.62084,83045.44982,145067.6
Hamilton,48,193,2015,208.52875,13090.03015,145067.6
Hamilton,48,193,2016,208.9222,16193.84708,145067.6
Hamilton,48,193,2017,299.35024,18985.10832,145067.6
Hamilton,48,193,2018,108.72348,8036.90213,145067.6
Hamilton,48,193,2019,273.84153,18401.76701,145067.6
Hamilton,48,193,2020,423.02484,20451.91001,145067.6
Hardee,12,049,2010,206.58058,42386.3871,55032.26
Hardee,12,049,2011,153.18674,31537.06836,55032.26
Hardee,12,049,2012,266.17499,54953.20995,55032.26
Hardee,12,049,2013,434.28343,53667.64548,55032.26
Hardee,12,049,2014,263.72258,29937.07802,55032.26
Hardee,12,049,2015,133.84839,18464.13632,55032.26
Hardee,12,049,2016,172.35281,26143.44253,55032.26
Hardee,12,049,2017,330.65844,51921.84072,55032.26
Hardee,12,049,2018,348.98687,45813.70388,55032.26
Hardee,12,049,2019,199.96656,15216.06972,55032.26
Hardee,12,049,2020,327.7732,40433.24212,55032.26
Gulf,12,045,2010,2195.00684,1223981.9422,104915.39
Gulf,12,045,2011,4339.53513,2294519.68981,104915.39
Gulf,12,045,2012,5377.23691,3241735.91875,104915.39
Gulf,12,045,2013,3472.37943,1909506.62235,104915.39
Gulf,12,045,2014,3841.65406,2035401.95621,104915.39
Gulf,12,045,2015,4252.5326,1936204.38321,104915.39
Gulf,12,045,2016,5903.546700000001,2821231.58521,104915.39
Gulf,12,045,2017,5485.556790000001,2344448.7099200003,104915.39
Gulf,12,045,2018,9997.60456,5042382.6634,104915.39
Gulf,12,045,2019,9208.97179,3981330.1487,104915.39
Gulf,12,045,2020,4012.84513,1941622.71027,104915.39
Hendry,12,051,2010,1301.21108,262986.20013,176250.45
Hendry,12,051,2011,1714.83244,334396.65508,176250.45
Hendry,12,051,2012,1137.0974700000002,210641.3836,176250.45
Hendry,12,051,2013,2311.1463,316629.58565,176250.45
Hendry,12,051,2014,1572.80707,143885.75031,176250.45
Hendry,12,051,2015,691.96079,79926.79963,176250.45
Hendry,12,051,2016,902.38403,125944.20542,176250.45
Hendry,12,051,2017,1062.9883,139262.73936,176250.45
Hendry,12,051,2018,2169.53381,397511.96441,176250.45
Hendry,12,051,2019,1383.09586,177890.26934,176250.45
Hendry,12,051,2020,920.68769,125474.55194,176250.45
Highlands,12,055,2010,506.68044,99093.20273,138349.65
Highlands,12,055,2011,421.12747,87705.54758000001,138349.65
Highlands,12,055,2012,424.05617,87128.00404,138349.65
Highlands,12,055,2013,1077.67773,170668.89039000002,138349.65
Highlands,12,055,2014,367.1654,51320.4423,138349.65
Highlands,12,055,2015,243.99088,34130.1074,138349.65
Highlands,12,055,2016,643.79531,94269.97682,138349.65
Highlands,12,055,2017,821.0250599999999,142881.02679,138349.65
Highlands,12,055,2018,604.28916,118420.5226,138349.65
Highlands,12,055,2019,202.84434,28782.58503,138349.65
Highlands,12,055,2020,224.7111,33347.85887,138349.65
Hernando,12,053,2010,286.89852,84616.75543,78764.31
Hernando,12,053,2011,130.04343,40067.92467,78764.31
Hernando,12,053,2012,407.95936,117868.14175,78764.31
Hernando,12,053,2013,487.71389,125872.93465,78764.31
Hernando,12,053,2014,420.8208,109842.946,78764.31
Hernando,12,053,2015,296.08527000000004,72279.65762999999,78764.31
Hernando,12,053,2016,412.79091,115056.85466,78764.31
Hernando,12,053,2017,550.79617,130972.81979,78764.31
Hernando,12,053,2018,679.9549499999999,176825.16699,78764.31
Hernando,12,053,2019,396.93528,118947.04172,78764.31
Hernando,12,053,2020,375.36345,106816.98936,78764.31
Indian River,12,061,2010,232.05028,52738.0666,67768.9
Indian River,12,061,2011,239.87602,56434.36646,67768.9
Indian River,12,061,2012,248.11006,49462.19751,67768.9
Indian River,12,061,2013,541.81359,85376.33464,67768.9
Indian River,12,061,2014,104.2525,13150.73083,67768.9
Indian River,12,061,2015,176.24933,25946.59795,67768.9
Indian River,12,061,2016,222.11499,29052.43068,67768.9
Indian River,12,061,2017,385.29873,61021.83697,67768.9
Indian River,12,061,2018,659.19972,134055.09811,67768.9
Indian River,12,061,2019,316.0239,57561.76001,67768.9
Indian River,12,061,2020,345.01317,72594.1763,67768.9
Holmes,39,075,2010,26.24914,10060.0489,39669.44
Holmes,39,075,2011,27.77594,10622.34644,39669.44
Holmes,39,075,2012,41.22349,15065.36583,39669.44
Holmes,39,075,2013,10.21779,2545.53475,39669.44
Holmes,39,075,2014,13.79988,4958.97754,39669.44
Holmes,39,075,2015,8.51482,2922.9094,39669.44
Holmes,39,075,2016,53.14424,17169.84084,39669.44
Holmes,39,075,2017,26.54276,8891.51252,39669.44
Holmes,39,075,2018,48.32896,18888.49985,39669.44
Holmes,39,075,2019,10.68757,4259.96517,39669.44
Holmes,39,075,2020,22.37343,8172.1296,39669.44
Hillsborough,33,011,2010,1232.82867,542793.04964,123973.52
Hillsborough,33,011,2011,791.60043,354673.94293,123973.52
Hillsborough,33,011,2012,1246.7848,553736.60153,123973.52
Hillsborough,33,011,2013,868.7828900000001,383540.33363,123973.52
Hillsborough,33,011,2014,1117.28101,462633.86655,123973.52
Hillsborough,33,011,2015,1231.1336,543943.6830900001,123973.52
Hillsborough,33,011,2016,2249.9307000000003,975207.15645,123973.52
Hillsborough,33,011,2017,2288.69144,990948.43961,123973.52
Hillsborough,33,011,2018,1904.47424,854500.88911,123973.52
Hillsborough,33,011,2019,1758.8107200000002,808064.80875,123973.52
Hillsborough,33,011,2020,1684.39688,748892.69379,123973.52
Manatee,12,081,2010,282.97141,60953.91306,137778.64
Manatee,12,081,2011,310.33195,68456.55834,137778.64
Manatee,12,081,2012,398.67624,95046.48329,137778.64
Manatee,12,081,2013,471.50371,84131.6072,137778.64
Manatee,12,081,2014,388.01878,59985.70971,137778.64
Manatee,12,081,2015,255.65819,51946.03706,137778.64
Manatee,12,081,2016,499.67334,66849.77925,137778.64
Manatee,12,081,2017,568.32769,84769.0582,137778.64
Manatee,12,081,2018,657.60565,106930.64295,137778.64
Manatee,12,081,2019,493.25119,103470.20627,137778.64
Manatee,12,081,2020,377.55515,68360.19442,137778.64
Levy,12,075,2010,4643.34538,1674201.73498,202214.19
Levy,12,075,2011,5232.71713,1963225.86289,202214.19
Levy,12,075,2012,5906.56346,1952015.14368,202214.19
Levy,12,075,2013,4515.49012,1224605.21974,202214.19
Levy,12,075,2014,5337.83957,1345129.24582,202214.19
Levy,12,075,2015,4719.61465,1275551.71597,202214.19
Levy,12,075,2016,6103.15523,1731231.6821400002,202214.19
Levy,12,075,2017,7846.7217,2215437.35173,202214.19
Levy,12,075,2018,4686.6588,1116554.07519,202214.19
Levy,12,075,2019,4506.54496,1250982.31324,202214.19
Levy,12,075,2020,5233.18793,1438905.9089,202214.19
Liberty,48,291,2010,5448.76203,2120399.67469,154957.0
Liberty,48,291,2011,9242.36759,3526607.42414,154957.0
Liberty,48,291,2012,5836.59318,2294842.71037,154957.0
Liberty,48,291,2013,9251.25404,3417947.30543,154957.0
Liberty,48,291,2014,5718.480509999999,2097662.21053,154957.0
Liberty,48,291,2015,3369.8533700000003,1227705.26536,154957.0
Liberty,48,291,2016,5066.50922,1919410.20495,154957.0
Liberty,48,291,2017,6494.18455,2372988.85153,154957.0
